Prompt,Dataset,Audio file,Caption,Entailment,Neutral,Contradiction,Full response
,ClothoV2,bike walking entering bar.wav,"['A low murmur of conversation is interrupted by music from a person carrying a radio.', 'People are gathered in a building talking and someone turns music on which gets closer and louder .', 'People are talking at a party while music plays in the background.', 'People gathered in a building talking and the music gets closer and louder .', 'Quiet cafe conversation is disturbed by someone walking near with a loud boom box.']",There is a social gathering indoors with background conversation and music that increases in volume.,A group of people at an indoor event are chatting as a DJ approaches with their music setup.,An outdoor concert is taking place without any chatter or interference.,
,ClothoV2,bike walking.wav,"['A bicycle is being ridden past a crowd of people on the sidewalk.', 'A bicycle slowly rides by a group of people chatting.', 'People are chatting as a bicycle slowly pedals by.', 'The machine rumbles to a stop while the voices of the crowd grow louder.', 'a bicycle being ridden past a crowd of people on the sidewalk']",A bicycle passes by while people are talking nearby.,A cyclist navigates through a gathering of people engaged in conversation.,A quiet room where a bicycle is stationary among silent individuals.,
,ClothoV2,DISHWASHER DIAL.wav,"['A factory machine is performing a repetitive operation over and over again.', 'A machine in a factory performs a repetitive task.', 'A machine with motor is adjusting large pieces of material', 'Every couple of seconds a motor is going, and making clanking noises.', 'Some working on a machine with pulley and engine']","A machine with a motor is operating in a repetitive cycle, likely within an industrial environment.",A worker is operating a machine with a motor and pulley system in a manufacturing setting.,A quiet library room with no machinery present.,
,ClothoV2,Rumpling_Paper_01.wav,"['A person is fiddling through some papers with hands', 'A person is quickly writing on a piece of paper.', 'A person is writing on a piece of paper quickly.', 'Papers are searched through and ruffled and crumpled', 'Someone is walking down the street and jingling coins in their pocket.']","There is a sound of paper being manipulated, possibly by writing or handling.","A person is at a desk, writing notes and organizing documents.",A group of people is applauding at a concert.,
,ClothoV2,Bird Song.wav,"['As birds chirp in the background, a bus drives down the road and is overtaken by a truck.', 'Birds singing outside with traffic noises in the background.', 'Traffic hums in the background while birds are singing outside.', 'Traffic moving and birds chirping in close proximity to each other.', 'Traffic moving and birds chirping near each other.']",Birds are singing with traffic noise in the background.,A city park with birds chirping as cars and trucks pass by on a nearby street.,A quiet library with no audible traffic or birds.,
,ClothoV2,Cat purring quietly.wav,"['A cat being pet by a human was continuously purring', 'A cat purring over and over again in the foreground.', 'A cat purrs over and over again without stopping.', 'A needle on a record player still spins at the end.', 'The machine makes humming sounds while running at a consistent speed.']",A cat is purring while a machine operates in the background.,A cat is purring contentedly while someone is playing a vinyl record.,A group of cats is meowing in a noisy environment.,
,ClothoV2,Birds in a forest.wav,"['A considerable amount of birds are chirping loudly with each other.', 'Birds chirp as the wind rustles the leaves of the tree.', 'Birds singing and chirping while a gentle wind blows.', 'Several different birds chirping loudly at each other', 'While a wind gently blows, birds sing and chirp.']",A variety of birds are vocalizing outdoors.,Birds are engaged in a dawn chorus in a wooded area.,The indoor space is silent except for the hum of an appliance.,
,ClothoV2,cf_AT_InterRegio_abFoo2_01.wav,"['A  mechanic is working on his machinery and tools in his shop,', 'A man in machine shop operates on various tools', 'A train runs over tracks while it squeaks and rattles.', 'The rumble of a drying tumbling is accompanied by a clicking noise', 'The rumble of a tumbling dryer overshadows a clicking noise.']",There is machinery operating in an enclosed space with various mechanical noises present.,"A mechanic is repairing a train in a workshop, causing a mixture of metallic and rumbling sounds.",The recording is in a quiet library with the sound of pages turning.,
,ClothoV2,"Birds, Krka National Park, Croatia edit.wav","['A bird whistles loudly, its mate chirps softly in response, and a third bird tries to top them both.', 'Birds are making noise with an engine running in the background', 'Birds are tweeting and whistling together as if they are speaking to each other.', 'Birds are tweeting and whistling together to each other,', 'Some birds are constantly and consistently chirping loudly outside.']","A variety of birds are vocalizing outdoors, with some background mechanical noise.","Several birds are engaging in a lively chorus, possibly competing for attention, accompanied by distant machinery.",A group of birds are silently perching amidst the quiet hum of a solitary machine.,
,ClothoV2,"Cicadas (Euboea, Greece).wav","['A lot of cicadas are busy chirping outside', 'A number of cicadas calling for a mate', 'Crickets are loudly chirping and other insects are buzzing by.', 'Numerous amounts of cicadas called for a mate.', 'Numerous cicadas are busy chirping in the trees outside.']",There is a chorus of cicadas and other insects outside.,Cicadas and crickets are creating a nighttime symphony in a natural outdoor setting.,A quiet room with no audible insect activity.,
,ClothoV2,Birdsong down a Chimney.wav,"['A bird is singing and crickets are chirping in the background.', 'A bird is singing while crickets are chirping in the background.', 'A bird makes several different chirping sounds that grow quieter.', 'The chirping sounds of a bird begin to grow quieter.', 'Birds chirping with various calls of different rhythms and patterns of high pitched chirps']",Birdsong is present with a background of cricket chirps.,A variety of birds are creating a symphony with crickets in a natural setting.,A single bird is chirping in a silent environment.,
